date,term_premium,dgs10,fedfunds,breakeven_10yr,vix,nps_dw_pct_gdp,nps_simple_pct_gdp,fed_treasury_trn,foreign_official_trn,gdp_trn
2016-05-01,-0.006352380952380952,1.8061904761904761,0.37,1.5942857142857145,14.852857142857141,0.002658413782674316,0.003137673156828436,2.461637,3.218126,18.77201433333333
2016-06-01,-0.09436363636363637,1.6440909090909093,0.38,1.4700000000000002,17.774545454545457,0.0022074522074753363,0.001691193696533677,2.462303,3.224997,18.832326666666667
2016-07-01,-0.17414000000000002,1.504,0.39,1.4655,13.1585,0.0017747458768996888,0.0035821495533260406,2.462763,3.220405,18.892639
2016-08-01,-0.14408260869565218,1.556521739130435,0.4,1.4682608695652173,12.399565217391304,0.004117183702814903,0.00715206319734997,2.463645,3.188552,18.958219
2016-09-01,-0.10748095238095237,1.6304761904761906,0.4,1.5147619047619048,14.21952380952381,0.004056908897547667,0.005616826481149034,2.46346,3.143508,19.023799
2016-10-01,-0.047635,1.7645,0.4,1.6669999999999998,14.585238095238097,0.00276631685437912,0.006677677694718664,2.463544,3.125232,19.089379
2016-11-01,0.14154,2.1420000000000003,0.41,1.8219999999999998,15.236190476190476,0.0009943736370563064,0.007805423498189841,2.463861,3.126798,19.152947333333334
2016-12-01,0.34254285714285715,2.491904761904762,0.54,1.9357142857142857,12.472380952380954,0.0004468881848442003,-0.0027568358744964926,2.463601,3.179877,19.216515666666666
2017-01-01,0.306725,2.4325,0.65,2.0115,11.6085,0.0017079909932875717,-0.0024989474477482964,2.463462,3.170621,19.280084
2017-02-01,0.2960894736842105,2.4189473684210525,0.66,2.0189473684210526,11.530526315789475,0.002053745443609854,0.0012638053166129377,2.463456,3.18144,19.332936999999998
2017-03-01,0.28672608695652174,2.4817391304347827,0.79,1.996086956521739,11.89782608695652,0.0018465525327945596,0.00213365025813896,2.464335,3.207011,19.38579
2017-04-01,0.15942105263157894,2.2973684210526315,0.9,1.9063157894736842,13.136315789473684,0.0001222695860436883,-0.0010485483916310024,2.46473,3.210754,19.438643
2017-05-01,0.14254999999999998,2.3036363636363637,0.91,1.836818181818182,10.862272727272726,0.0006826245900831831,0.00029719885344909084,2.464696,3.237523,19.523293666666667
2017-06-01,0.0562,2.186818181818182,1.04,1.7286363636363637,10.513636363636364,-0.00030106339073614766,-0.0021614658486822447,2.465046,3.307944,19.607944333333332
2017-07-01,0.11113500000000001,2.318,1.15,1.7719999999999998,10.2645,0.0012652717425401018,0.0016987584166428718,2.46517,3.325296,19.692595
2017-08-01,0.05980869565217391,2.2091304347826086,1.16,1.7756521739130435,11.975652173913044,0.000805724657300726,0.0004802299565253245,2.4653,3.345018,19.807426
2017-09-01,0.04881,2.202,1.15,1.834,10.437999999999999,0.001375416439571868,0.003987408580622781,2.465427,3.371865,19.922257000000002
2017-10-01,0.12635238095238094,2.3600000000000003,1.15,1.861904761904762,10.125454545454545,0.0026648364860250738,0.004027453651553529,2.465727,3.364785,20.037088
2017-11-01,0.1068095238095238,2.3533333333333335,1.16,1.8576190476190475,10.54047619047619,0.0024270137093657614,0.007455959142923888,2.456959,3.387303,20.134242999999998
2017-12-01,0.126465,2.4025,1.3,1.8995000000000002,10.2645,0.0035086747174286814,0.0034918789732098694,2.454219,3.361999,20.231398000000002
2018-01-01,0.20057142857142857,2.583809523809524,1.41,2.0438095238095237,11.062380952380952,0.002621438478986047,0.0023716569207507913,2.436211,3.366298,20.328553
2018-02-01,0.321,2.8589473684210525,1.42,2.101578947368421,22.464736842105264,0.0014010697581623797,0.0060684293634816425,2.424242,3.418332,20.412672666666666
2018-03-01,0.2882619047619047,2.8423809523809522,1.51,2.0904761904761906,19.023809523809526,0.0022431046595086093,0.011704828273920696,2.424883,3.444223,20.496792333333335
2018-04-01,0.28833333333333333,2.869047619047619,1.69,2.1276190476190475,18.267619047619046,0.002180822535827816,-0.0025944846141176792,2.413218,3.411778,20.580912
2018-05-01,0.33442727272727274,2.977727272727273,1.7,2.1418181818181816,14.124545454545455,0.0042399592195959705,0.006339128422924827,2.387103,3.394432,20.653518
2018-06-01,0.2913,2.9123809523809525,1.82,2.1176190476190477,13.678095238095239,0.002894805754893559,0.0023232436112917104,2.37825,3.399649,20.726124
2018-07-01,0.26717142857142856,2.889047619047619,1.91,2.1142857142857143,13.147619047619049,0.0033539522740029474,0.005215196697388275,2.359893,3.411825,20.79873
